# file...... output/IEEE_123_feeder_0_climate.csv
# date...... Thu Dec 13 16:22:36 2018
# user...... mukh614
# host...... (null)
# target.... climate 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,temperature,humidity
2013-08-28 07:48:00 PST,+86.3548,+0.3676
2013-08-28 07:49:00 PST,+86.4173,+0.366921
2013-08-28 07:50:00 PST,+86.4795,+0.36625
2013-08-28 07:51:00 PST,+86.5413,+0.365587
2013-08-28 07:52:00 PST,+86.6028,+0.364933
2013-08-28 07:53:00 PST,+86.6639,+0.364288
2013-08-28 07:54:00 PST,+86.7247,+0.36365
2013-08-28 07:55:00 PST,+86.7851,+0.363021
2013-08-28 07:56:00 PST,+86.8452,+0.3624
2013-08-28 07:57:00 PST,+86.9049,+0.361788
2013-08-28 07:58:00 PST,+86.9643,+0.361183
2013-08-28 07:59:00 PST,+87.0233,+0.360587
2013-08-28 08:00:00 PST,+87.082,+0.36
2013-08-28 08:01:00 PST,+87.1211,+0.359749
2013-08-28 08:02:00 PST,+87.1606,+0.359494
2013-08-28 08:03:00 PST,+87.2003,+0.359237
2013-08-28 08:04:00 PST,+87.2404,+0.358978
2013-08-28 08:05:00 PST,+87.2807,+0.358715
2013-08-28 08:06:00 PST,+87.3214,+0.35845
2013-08-28 08:07:00 PST,+87.3623,+0.358182
2013-08-28 08:08:00 PST,+87.4036,+0.357911
2013-08-28 08:09:00 PST,+87.4451,+0.357638
2013-08-28 08:10:00 PST,+87.487,+0.357361
2013-08-28 08:11:00 PST,+87.5291,+0.357082
2013-08-28 08:12:00 PST,+87.5716,+0.3568
2013-08-28 08:13:00 PST,+87.6143,+0.356515
2013-08-28 08:14:00 PST,+87.6574,+0.356228
2013-08-28 08:15:00 PST,+87.7007,+0.355938
2013-08-28 08:16:00 PST,+87.7444,+0.355644
2013-08-28 08:17:00 PST,+87.7883,+0.355349
2013-08-28 08:18:00 PST,+87.8326,+0.35505
2013-08-28 08:19:00 PST,+87.8771,+0.354749
2013-08-28 08:20:00 PST,+87.922,+0.354444
2013-08-28 08:21:00 PST,+87.9671,+0.354137
2013-08-28 08:22:00 PST,+88.0126,+0.353828
2013-08-28 08:23:00 PST,+88.0583,+0.353515
2013-08-28 08:24:00 PST,+88.1044,+0.3532
2013-08-28 08:25:00 PST,+88.1507,+0.352882
2013-08-28 08:26:00 PST,+88.1974,+0.352561
2013-08-28 08:27:00 PST,+88.2443,+0.352238
2013-08-28 08:28:00 PST,+88.2916,+0.351911
2013-08-28 08:29:00 PST,+88.3391,+0.351582
2013-08-28 08:30:00 PST,+88.387,+0.35125
2013-08-28 08:31:00 PST,+88.4351,+0.350915
2013-08-28 08:32:00 PST,+88.4836,+0.350578
2013-08-28 08:33:00 PST,+88.5323,+0.350237
2013-08-28 08:34:00 PST,+88.5814,+0.349894
2013-08-28 08:35:00 PST,+88.6307,+0.349549
2013-08-28 08:36:00 PST,+88.6804,+0.3492
2013-08-28 08:37:00 PST,+88.7303,+0.348849
2013-08-28 08:38:00 PST,+88.7806,+0.348494
2013-08-28 08:39:00 PST,+88.8311,+0.348138
2013-08-28 08:40:00 PST,+88.882,+0.347778
2013-08-28 08:41:00 PST,+88.9331,+0.347415
2013-08-28 08:42:00 PST,+88.9846,+0.34705
2013-08-28 08:43:00 PST,+89.0363,+0.346682
2013-08-28 08:44:00 PST,+89.0884,+0.346311
2013-08-28 08:45:00 PST,+89.1407,+0.345938
2013-08-28 08:46:00 PST,+89.1934,+0.345561
2013-08-28 08:47:00 PST,+89.2463,+0.345182
2013-08-28 08:48:00 PST,+89.2996,+0.3448
2013-08-28 08:49:00 PST,+89.3531,+0.344415
2013-08-28 08:50:00 PST,+89.407,+0.344028
2013-08-28 08:51:00 PST,+89.4611,+0.343637
2013-08-28 08:52:00 PST,+89.5156,+0.343244
2013-08-28 08:53:00 PST,+89.5703,+0.342849
2013-08-28 08:54:00 PST,+89.6254,+0.34245
2013-08-28 08:55:00 PST,+89.6807,+0.342049
2013-08-28 08:56:00 PST,+89.7364,+0.341644
2013-08-28 08:57:00 PST,+89.7923,+0.341238
2013-08-28 08:58:00 PST,+89.8486,+0.340828
2013-08-28 08:59:00 PST,+89.9051,+0.340415
2013-08-28 09:00:00 PST,+89.962,+0.34
2013-08-28 09:01:00 PST,+90.0354,+0.3395
2013-08-28 09:02:00 PST,+90.1085,+0.339
2013-08-28 09:03:00 PST,+90.1814,+0.3385
2013-08-28 09:04:00 PST,+90.254,+0.338
2013-08-28 09:05:00 PST,+90.3264,+0.3375
2013-08-28 09:06:00 PST,+90.3985,+0.337
2013-08-28 09:07:00 PST,+90.4704,+0.3365
2013-08-28 09:08:00 PST,+90.542,+0.336
2013-08-28 09:09:00 PST,+90.6134,+0.3355
2013-08-28 09:10:00 PST,+90.6845,+0.335
2013-08-28 09:11:00 PST,+90.7554,+0.3345
2013-08-28 09:12:00 PST,+90.826,+0.334
2013-08-28 09:13:00 PST,+90.8964,+0.3335
2013-08-28 09:14:00 PST,+90.9665,+0.333
2013-08-28 09:15:00 PST,+91.0364,+0.3325
2013-08-28 09:16:00 PST,+91.106,+0.332
2013-08-28 09:17:00 PST,+91.1754,+0.3315
2013-08-28 09:18:00 PST,+91.2445,+0.331
2013-08-28 09:19:00 PST,+91.3134,+0.3305
2013-08-28 09:20:00 PST,+91.382,+0.33
2013-08-28 09:21:00 PST,+91.4504,+0.3295
2013-08-28 09:22:00 PST,+91.5185,+0.329
2013-08-28 09:23:00 PST,+91.5864,+0.3285
2013-08-28 09:24:00 PST,+91.654,+0.328
2013-08-28 09:25:00 PST,+91.7214,+0.3275
2013-08-28 09:26:00 PST,+91.7885,+0.327
2013-08-28 09:27:00 PST,+91.8554,+0.3265
2013-08-28 09:28:00 PST,+91.922,+0.326
2013-08-28 09:29:00 PST,+91.9884,+0.3255
2013-08-28 09:30:00 PST,+92.0545,+0.325
2013-08-28 09:31:00 PST,+92.1204,+0.3245
2013-08-28 09:32:00 PST,+92.186,+0.324
2013-08-28 09:33:00 PST,+92.2514,+0.3235
2013-08-28 09:34:00 PST,+92.3165,+0.323
